,Dominant_Topic,Perc_Contribution,Topic_Keywords,0
78,0.0,0.6959999799728394,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",hayır sağlam değil veya düzgün paketlemek 
79,0.0,0.8392000198364258,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ürün sağlam teslimat hızlı 
80,4.0,0.5351999998092651,"., çok, ve, bir, için, ,1, ,0, güzel, ama, iyi, da, ürün, bu, Ürün, biraz, gücü, gibi, daha, fakat, göre, değil, gayet, yok, sık, ederim, de, en, olması, ağır, hızlı","ürün anlatıldığı gibi ve paketleme kargo hepsi çok güzeldi. güzel ürün
tavsiye edilir.  ,1"
81,3.0,0.9781000018119812,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var","5 yildir kullaniyorum bu aldigim 2 ci supurge makinasi .
torbali supurge makinasi kullaniyorum ama arnica bora su filtreli makinanin yerini  tutmuyor toz moz birakmiyor cook guzel bu makinayi uretenlere tesekkur ederim elleri dert gormesin....  ,1"
82,0.0,0.7556999921798706,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",şekil vermek ama mat görüntü var kesinlikle gün içinde hafif bir rüzgâr saçmak dağılmak 
83,3.0,0.8342999815940857,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var","Şimdi ürünü sipariş ettikten baya uzun bi süre sonra elime ulaştı yaklaşık 8 gün kargo kısmı biraz kötü.
Ürüne gelirsek 2+1 speaker ama ana hoparlör yani resmin ortasındaki hoparlör hiç iyi değil özellikle bassı hiç beyenmedim.Sesi çok açınca çok cızırtılı ses çıkıyor ama diğer küçük hoparlörlerden memnunum.Kısacası almanızı pek tavsiye etmem.Bu paraya hiç deymez bunun yerine aynı fiyata 1+1 alın en azından daha iyi perfornmans alırsınız.Saygılar...  ,-1"
84,0.0,0.7330999970436096,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",idare etmek 
85,0.0,0.8392000198364258,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ses kalite çok iyi 
86,0.0,0.20000000298023224,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok", 
87,0.0,0.8848999738693237,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",güzel sadece çok fazla ses çıkartmak 
88,0.0,0.8288999795913696,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",teşekkür etmek el sağlık hızlı kargo ürün güzel ve sessiz çalışmak 
89,0.0,0.6819000244140625,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ses kalite kötü boğuk bir ses gelmek lira değmek 
90,0.0,0.46149998903274536,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ürümek kayış kısım görsel fark 
91,0.0,0.838100016117096,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ürün on numara güzel 
92,0.0,0.899399995803833,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ses kalite iyi ama ürün orjinal değil 
93,0.0,0.6068999767303467,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",yeterince iyi ancak Kurulu bilgi sıfır 
94,0.0,0.8396999835968018,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ürün güzel tavsiye etmek 
95,0.0,0.9379000067710876,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ürün günde gelmek beğenmek hepsi burmak ya teşekkür Samsung anlatmak gerek yok 
96,0.0,0.5134999752044678,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",işitmek sakın almak be çok pişman o but almak er arıza vermek Beko Arçelik şaşmaz deri yerli olmak 
97,0.0,0.7990000247955322,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",çok kullanmak değil 
98,0.0,0.6887999773025513,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",çok kullanmak dakika Çay hazır 
99,0.0,0.7426999807357788,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",tavuk gibi yolunmak istemek bir numara tercih mabet ben 
100,3.0,0.9527000188827515,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var","Benim oğlum 6 yasında ben oğlum için almak istiyorum ama bir sorum var cevaplayan biri olursa sevinirim 
Biz köydeyiz ve oğlum teyzelerine halalarına arkadaşlarına kendi gidiyor orda oyun oynuyor sadece nerde olduğunu öğrenmek için bu bilekliği istiyorum yani oğlumu arayabiliyormuyum bileklik kolunda olduğunda ve  nasıl kartmı takılıyor  ,-1"
101,0.0,0.7426999807357788,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",kalite bir ürün bekar için fiyat göre uygun 
102,0.0,0.7991999983787537,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",par göre iyi 
103,4.0,0.9628000259399414,"., çok, ve, bir, için, ,1, ,0, güzel, ama, iyi, da, ürün, bu, Ürün, biraz, gücü, gibi, daha, fakat, göre, değil, gayet, yok, sık, ederim, de, en, olması, ağır, hızlı","Ürünü zamanında aldım  ancak Ürün paketleme berbat  ürün mağazada rafta
alınıp kargoya verilmiş kırılabilecek ürünlerde daha özenli paketlenmesi gerekir.  ,0"
104,2.0,0.9416999816894531,"., -1, ,, bir, !, bu, de, ,0, için, ), da, ve, (, Bu, diye, var, ürün, VE, daha, sonra, ;, BİR, ürünü, iade, ne, 3, kadar, ..., yok, ''","Aldığım mor şampuanın kapağı kırılmış ve neredeyse yarışı dokulu şekilde
gelmiş  ,-1"
105,0.0,0.9107999801635742,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ürün çok kalite eş için Aldi tavsiye etmek 
106,0.0,0.7803000211715698,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",çabuk bozulmak fazla toz almak almak a pişman 
107,4.0,0.47609999775886536,"., çok, ve, bir, için, ,1, ,0, güzel, ama, iyi, da, ürün, bu, Ürün, biraz, gücü, gibi, daha, fakat, göre, değil, gayet, yok, sık, ederim, de, en, olması, ağır, hızlı",çocuk için uygun güzel 
108,3.0,0.9646000266075134,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var","umduğum gibi çıkmadı radyosu hiç çekmiyo basit radyolar bile bundan
güzel çekiyo  hayal kırıklığı bu kadarını beklemiyordum bu paraya değmez  ,-1"
109,0.0,0.8398000001907349,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ürün kullanmak gayet memnu 
110,0.0,0.8385000228881836,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ürün çok kötü kargo iş bir felâket hiç bulaşmak günde zor gelmek davlumbaz kuma değil ama iç kum çıkmak 
111,1.0,0.7455000281333923,"., .., hem, bir, ama, alt, görmek, yok, cok, gibi, ve, kısım, icin, konu, de, -1, ,, sanki, kasmak, ses, urun, alınmak, ne, ,0, aparat, <, ekranmak, gerekmek, pek, Görür",Schafer kahvecim gelcek A101e  kullanan varmı  nasıl  köpüklü çikariyormu yardımcı olur musunuz  
112,0.0,0.7975999712944031,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",beğenmek su akıtmak 
113,0.0,0.20000000298023224,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok", 
114,3.0,0.7630000114440918,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var","kagıt gibi sacı var  çok kalitesiz mazleme  görüntü amaçlı sadece iş
görecek gibi degil  ,-1"
115,0.0,0.8995000123977661,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",güzel paketlemek ürün hata yok tavsiye etmek 
116,3.0,0.958899974822998,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var"," ,1 yönleri: şarjı çok iyi deyil

 ,-1 yönleri: bazi uygulaması yazı çok güzel görünmüyor  ,-1"
117,0.0,0.20000000298023224,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok", 
118,0.0,0.8396000266075134,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",kargo hızlı ürün kalite 
119,3.0,0.640999972820282,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var","Eğer daha önce kettle kullandıysanız ilk başta biraz
yadırgayabilirsiniz. plastik aksamlar kalitesiz gözüküyor çapaklar
temizlenmemiş ama onun dışında İşgören bir çaydanlık demlik içinde
süzgeç mevcut değil bilginiz olsun.  ,0"
120,3.0,0.729200005531311,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var","10 dakika çalıştırdık  yorumlarda anlatılandan sonra beklediğim
sessizlikte değil.  çok iyi toz alıyor. hafif halılara öyle bir
yapışıyor ki  hareket ettirmek çok zor  nasıl temizleyeceğiz biz bu
hafif halıları?  ,1"
121,0.0,0.8382999897003174,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",çok pratik tatil için 
122,0.0,0.9550999999046326,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",ürümek Kuvvet az bu sebep bir şey sıkmak biraz uzun sürmek çok yavaş iade etmek bu sebep 
123,0.0,0.8679999709129333,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",hızlı kargo çekmek Gu çok güzel ummak ilerlemek zaman Gu düşmek 
124,0.0,0.7314000129699707,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",hızlı değil 
125,0.0,0.9613999724388123,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",açmak kapmak tuş kötü su koymak yemek çok dar tutmak bükünmek su koymak zor S süsmek için yapmak kullanmak değil 
126,0.0,0.9426000118255615,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",buhar çok iyi kırışık azaltmak çok etkimek tavsiye etmek pişman etmek bir ürün 
127,0.0,0.20000000298023224,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok", 
128,3.0,0.505299985408783,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var","En son ayarda çalıştırmama rağmen yağ yeterince ısınmıyor ve patates yağ
çekiyor.ayrıca ürün faturası da yok.  ,-1"
129,2.0,0.651199996471405,"., -1, ,, bir, !, bu, de, ,0, için, ), da, ve, (, Bu, diye, var, ürün, VE, daha, sonra, ;, BİR, ürünü, iade, ne, 3, kadar, ..., yok, ''","Klavye çalışıyor. Fakat mouse bozuk çıktı. Ne yaptıysam çalışmıyor.
Ayrıca hediye mouse pad kat kat kırışmış. İşlevselliğini kaybetmiş.
Ayrıca mouse pad hiç göndermeseniz daha iyiymiş. Hayatımda bu kadar
dandik birşey görmedim. Ciddi anlamda parasını haketmiyor. Sırf klavye
lazım diye iade etmedim. Ama kesinlikle ne ürünü ne de bu mağazayı
önermiyorum. Hayal kırıklığı...  ,-1"
130,0.0,0.42340001463890076,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",fır turbo fa yok bunamak dikkat etmek almak 
131,3.0,0.9947999715805054,"., ,, -1, bir, ve, bu, ,1, ürün, çok, :, ama, iyi, daha, için, ,0, değil, gibi, da, geldi, aldım, yok, Ürün, kadar, yönleri, sonra, ürünü, ile, olarak, ..., var","telefonu alalı yaklaşık bir sene oluyor (mi 5 prime )açık konuşmak gerekirse ilk bir kaç ay dan sonra hiç memnun değilim sebepleri ;şarz konusunda ful iken online oyun oynamaya başlarsanız iki saatin sonra komple şarz bitmiş oluyor bana yarım gün anca yetiyor oyun oynayanlara kesinilikle tavsiye etmem ve hızlı şarz vardı evet dediğim gibi alalı bir sene oldu ve suanda sarz fullenmesi yaklaşık 5 6 saat sürüyor evet yanlış duymadınız yanınızda sürekli powerbank ile gezmek zorunda kalırsınız bir diğer sebep telefon kendi kendine kapanıyor zaman zaman ön kamerası berbat arka kamerada gideri var hafızasına gelince sözüm yok gerçekten benim 64 gb onlarca uygulama yüklememe rağmen bi bu kadar daha yüklerim diye düşünüyorum kısacası  ,1 yönleri hafızası görüntüsü ses kalitesi oyun grafikleri ve hızlı olması  ,-1 yönleride dediğim gibi şarz ın cabuk bitip geç dolması ara ara kapanması kamerasışunu da söyliyim özellik olarak ıphone ile kıyaslanır ama samsung ile kıyaslamnız imkansız  ,0"
132,0.0,0.899399995803833,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",çok Başar bir ürün hiç memnun değil 
133,0.0,0.9107000231742859,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",çok hızlı teslimat ve mükemmel bir ürün teşekkür 
134,0.0,0.8661999702453613,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",evet çok güzel çok iyi 
135,0.0,0.9103999733924866,"ürün, çok, bir, güzel, almak, etmek, kullanmak, iyi, ve, fiyat, kalite, gelmek, tavsiye, ama, olmak, gayet, hızlı, teşekkür, beğenmek, değil, daha, için, kargo, bu, yapmak, gibi, göre, kalmak, hiç, yok",daha fazla par gerek yok memnun etmek harika 
